Timestamp,Object,Confidence
2026-08-13 17:49:53.260701,car,0.49
2026-08-13 17:49:53.260701,bus,0.48
2026-08-13 17:49:53.260701,bus,0.45
2026-08-13 17:49:53.262703,bus,0.37
2026-08-13 17:49:53.262703,bus,0.37
2026-08-13 17:49:53.262703,car,0.36
2026-08-13 17:49:53.262703,car,0.35
2026-08-13 17:49:53.262703,bus,0.35
2026-08-13 17:49:53.262703,bus,0.35
2026-08-13 17:49:53.262703,car,0.34
2026-08-13 17:49:53.262703,car,0.33
2026-08-13 17:49:53.262703,motorcycle,0.33
2026-08-13 17:49:53.262703,car,0.3
2026-08-13 17:49:53.262703,car,0.28
2026-08-13 17:49:53.262703,car,0.25
2026-08-13 17:49:53.332741,bus,0.76
2026-08-13 17:49:53.332741,car,0.68
2026-08-13 17:49:53.332741,car,0.6
2026-08-13 17:49:53.332741,car,0.59
2026-08-13 17:49:53.332741,car,0.54
2026-08-13 17:49:53.332741,car,0.5
2026-08-13 17:49:53.332741,bus,0.5
2026-08-13 17:49:53.332741,car,0.49
2026-08-13 17:49:53.332741,car,0.47
2026-08-13 17:49:53.332741,bus,0.46
2026-08-13 17:49:53.332741,bus,0.42
2026-08-13 17:49:53.332741,bus,0.41
2026-08-13 17:49:53.332741,car,0.36
2026-08-13 17:49:53.332741,bus,0.36
2026-08-13 17:49:53.332741,car,0.35
2026-08-13 17:49:53.332741,car,0.35
2026-08-13 17:49:53.332741,motorcycle,0.34
2026-08-13 17:49:53.332741,bus,0.33
2026-08-13 17:49:53.332741,car,0.3
2026-08-13 17:49:53.332741,car,0.29
2026-08-13 17:49:53.332741,car,0.27
2026-08-13 17:49:53.421846,bus,0.77
2026-08-13 17:49:53.421846,car,0.66
2026-08-13 17:49:53.421846,car,0.61
2026-08-13 17:49:53.421846,car,0.6
2026-08-13 17:49:53.421846,bus,0.52
2026-08-13 17:49:53.421846,car,0.52
2026-08-13 17:49:53.421846,bus,0.48
2026-08-13 17:49:53.422851,car,0.48
2026-08-13 17:49:53.422851,car,0.47
2026-08-13 17:49:53.422851,car,0.47
2026-08-13 17:49:53.422851,bus,0.4
2026-08-13 17:49:53.422851,bus,0.36
2026-08-13 17:49:53.423367,bus,0.36
2026-08-13 17:49:53.423367,car,0.35
2026-08-13 17:49:53.423367,bus,0.33
2026-08-13 17:49:53.423367,car,0.33
2026-08-13 17:49:53.423367,bus,0.32
2026-08-13 17:49:53.423367,car,0.32
2026-08-13 17:49:53.423367,car,0.32
2026-08-13 17:49:53.423367,motorcycle,0.32
2026-08-13 17:49:53.423367,car,0.31
2026-08-13 17:49:53.423367,car,0.3
2026-08-13 17:49:53.507951,bus,0.78
2026-08-13 17:49:53.507951,car,0.68
2026-08-13 17:49:53.507951,car,0.61
2026-08-13 17:49:53.507951,car,0.6
2026-08-13 17:49:53.507951,bus,0.52
2026-08-13 17:49:53.507951,car,0.51
2026-08-13 17:49:53.507951,car,0.49
2026-08-13 17:49:53.507951,car,0.49
2026-08-13 17:49:53.507951,bus,0.48
2026-08-13 17:49:53.507951,car,0.47
2026-08-13 17:49:53.508955,bus,0.45
2026-08-13 17:49:53.508955,bus,0.4
2026-08-13 17:49:53.508955,car,0.36
2026-08-13 17:49:53.508955,bus,0.36
2026-08-13 17:49:53.508955,car,0.36
2026-08-13 17:49:53.509469,car,0.35
2026-08-13 17:49:53.509469,motorcycle,0.34
2026-08-13 17:49:53.509469,bus,0.33
2026-08-13 17:49:53.509469,car,0.32
2026-08-13 17:49:53.509469,car,0.3
2026-08-13 17:49:53.509469,bus,0.3
2026-08-13 17:49:53.509469,truck,0.27
2026-08-13 17:49:53.509469,car,0.27
2026-08-13 17:49:53.591104,bus,0.78
2026-08-13 17:49:53.591104,car,0.63
2026-08-13 17:49:53.591104,car,0.6
2026-08-13 17:49:53.591104,car,0.57
2026-08-13 17:49:53.591104,bus,0.56
2026-08-13 17:49:53.591104,bus,0.52
2026-08-13 17:49:53.591104,car,0.48
2026-08-13 17:49:53.591104,car,0.47
2026-08-13 17:49:53.591104,bus,0.44
2026-08-13 17:49:53.591104,car,0.44
2026-08-13 17:49:53.591104,bus,0.43
2026-08-13 17:49:53.591104,car,0.42
2026-08-13 17:49:53.591104,car,0.41
2026-08-13 17:49:53.591104,bus,0.39
2026-08-13 17:49:53.591104,car,0.38
2026-08-13 17:49:53.591104,bus,0.36
2026-08-13 17:49:53.591104,car,0.36
2026-08-13 17:49:53.591104,motorcycle,0.35
2026-08-13 17:49:53.591104,bus,0.34
2026-08-13 17:49:53.591104,car,0.31
2026-08-13 17:49:53.591104,car,0.3
2026-08-13 17:49:53.591104,car,0.29
2026-08-13 17:49:53.591104,car,0.25
2026-08-13 17:49:53.696115,bus,0.79
2026-08-13 17:49:53.696115,car,0.64
2026-08-13 17:49:53.696115,bus,0.62
2026-08-13 17:49:53.696115,car,0.59
2026-08-13 17:49:53.696115,car,0.59
2026-08-13 17:49:53.696115,bus,0.5
2026-08-13 17:49:53.696115,car,0.46
2026-08-13 17:49:53.696115,car,0.45
2026-08-13 17:49:53.696115,car,0.45
2026-08-13 17:49:53.696115,bus,0.43
2026-08-13 17:49:53.696115,bus,0.41
2026-08-13 17:49:53.696115,car,0.4
2026-08-13 17:49:53.696115,bus,0.37
2026-08-13 17:49:53.696115,car,0.36
2026-08-13 17:49:53.696115,car,0.36
2026-08-13 17:49:53.696115,bus,0.35
2026-08-13 17:49:53.696115,motorcycle,0.34
2026-08-13 17:49:53.696115,person,0.34
2026-08-13 17:49:53.696115,car,0.32
2026-08-13 17:49:53.696115,bus,0.31
2026-08-13 17:49:53.696115,car,0.31
2026-08-13 17:49:53.696115,car,0.3
2026-08-13 17:49:53.698121,car,0.29
2026-08-13 17:49:53.698121,bus,0.29
2026-08-13 17:49:53.698121,car,0.27
2026-08-13 17:49:53.698121,car,0.25
2026-08-13 17:49:53.698121,car,0.25
2026-08-13 17:49:53.803219,bus,0.79
2026-08-13 17:49:53.803219,car,0.64
2026-08-13 17:49:53.803219,car,0.59
2026-08-13 17:49:53.803219,car,0.59
2026-08-13 17:49:53.803219,bus,0.56
2026-08-13 17:49:53.803219,bus,0.52
2026-08-13 17:49:53.803219,bus,0.48
2026-08-13 17:49:53.803219,car,0.47
2026-08-13 17:49:53.805997,car,0.46
2026-08-13 17:49:53.805997,car,0.43
2026-08-13 17:49:53.805997,car,0.42
2026-08-13 17:49:53.805997,car,0.42
2026-08-13 17:49:53.805997,bus,0.39
2026-08-13 17:49:53.805997,bus,0.37
2026-08-13 17:49:53.805997,car,0.36
2026-08-13 17:49:53.805997,car,0.36
2026-08-13 17:49:53.805997,bus,0.34
2026-08-13 17:49:53.805997,motorcycle,0.34
2026-08-13 17:49:53.805997,bus,0.32
2026-08-13 17:49:53.805997,car,0.31
2026-08-13 17:49:53.805997,car,0.31
2026-08-13 17:49:53.805997,car,0.3
2026-08-13 17:49:53.805997,person,0.29
2026-08-13 17:49:53.808012,car,0.28
2026-08-13 17:49:53.808012,car,0.27
2026-08-13 17:49:54.049705,bus,0.78
2026-08-13 17:49:54.049705,car,0.63
2026-08-13 17:49:54.049705,car,0.6
2026-08-13 17:49:54.051822,car,0.57
2026-08-13 17:49:54.051822,bus,0.57
2026-08-13 17:49:54.051822,bus,0.51
2026-08-13 17:49:54.051822,bus,0.48
2026-08-13 17:49:54.051822,car,0.48
2026-08-13 17:49:54.051822,car,0.45
2026-08-13 17:49:54.051822,car,0.43
2026-08-13 17:49:54.051822,car,0.42
2026-08-13 17:49:54.051822,car,0.39
2026-08-13 17:49:54.051822,car,0.37
2026-08-13 17:49:54.051822,bus,0.36
2026-08-13 17:49:54.051822,bus,0.35
2026-08-13 17:49:54.051822,car,0.34
2026-08-13 17:49:54.051822,bus,0.34
2026-08-13 17:49:54.053829,motorcycle,0.34
2026-08-13 17:49:54.053829,bus,0.33
2026-08-13 17:49:54.053829,car,0.32
2026-08-13 17:49:54.053829,person,0.3
2026-08-13 17:49:54.053829,car,0.3
2026-08-13 17:49:54.053829,car,0.29
2026-08-13 17:49:54.053829,bus,0.28
2026-08-13 17:49:54.053829,car,0.28
2026-08-13 17:49:54.162900,bus,0.8
2026-08-13 17:49:54.162900,car,0.62
2026-08-13 17:49:54.162900,car,0.61
2026-08-13 17:49:54.162900,bus,0.55
2026-08-13 17:49:54.162900,car,0.55
2026-08-13 17:49:54.162900,bus,0.51
2026-08-13 17:49:54.162900,car,0.47
2026-08-13 17:49:54.162900,car,0.45
2026-08-13 17:49:54.162900,bus,0.43
2026-08-13 17:49:54.162900,car,0.43
2026-08-13 17:49:54.162900,car,0.39
2026-08-13 17:49:54.164909,bus,0.38
2026-08-13 17:49:54.164909,bus,0.37
2026-08-13 17:49:54.164909,car,0.37
2026-08-13 17:49:54.164909,car,0.35
2026-08-13 17:49:54.164909,bus,0.35
2026-08-13 17:49:54.164909,bus,0.34
2026-08-13 17:49:54.164909,person,0.34
2026-08-13 17:49:54.164909,car,0.31
2026-08-13 17:49:54.164909,motorcycle,0.31
2026-08-13 17:49:54.164909,truck,0.31
2026-08-13 17:49:54.164909,car,0.29
2026-08-13 17:49:54.164909,car,0.29
2026-08-13 17:49:54.164909,car,0.28
2026-08-13 17:49:54.164909,car,0.27
2026-08-13 17:49:54.299050,bus,0.79
2026-08-13 17:49:54.299050,car,0.61
2026-08-13 17:49:54.299050,car,0.61
2026-08-13 17:49:54.299050,bus,0.55
2026-08-13 17:49:54.299050,car,0.55
2026-08-13 17:49:54.299050,bus,0.51
2026-08-13 17:49:54.299050,car,0.48
2026-08-13 17:49:54.299050,car,0.44
2026-08-13 17:49:54.299050,bus,0.44
2026-08-13 17:49:54.299050,car,0.43
2026-08-13 17:49:54.299050,car,0.39
2026-08-13 17:49:54.299050,car,0.38
2026-08-13 17:49:54.299050,bus,0.38
2026-08-13 17:49:54.299050,bus,0.37
2026-08-13 17:49:54.299050,car,0.35
2026-08-13 17:49:54.299050,bus,0.35
2026-08-13 17:49:54.299050,bus,0.34
2026-08-13 17:49:54.299050,person,0.34
2026-08-13 17:49:54.299050,car,0.31
2026-08-13 17:49:54.299050,truck,0.31
2026-08-13 17:49:54.299050,motorcycle,0.31
2026-08-13 17:49:54.299050,car,0.3
2026-08-13 17:49:54.299050,car,0.29
2026-08-13 17:49:54.299050,car,0.28
2026-08-13 17:49:54.428022,bus,0.79
2026-08-13 17:49:54.428022,car,0.63
2026-08-13 17:49:54.428022,car,0.6
2026-08-13 17:49:54.428022,car,0.57
2026-08-13 17:49:54.428022,bus,0.55
2026-08-13 17:49:54.428022,bus,0.5
2026-08-13 17:49:54.429028,car,0.49
2026-08-13 17:49:54.429028,bus,0.46
2026-08-13 17:49:54.429028,car,0.46
2026-08-13 17:49:54.429028,car,0.44
2026-08-13 17:49:54.429028,car,0.4
2026-08-13 17:49:54.429028,bus,0.39
2026-08-13 17:49:54.429028,bus,0.37
2026-08-13 17:49:54.429028,car,0.36
2026-08-13 17:49:54.429028,bus,0.36
2026-08-13 17:49:54.429028,car,0.35
2026-08-13 17:49:54.429028,person,0.35
2026-08-13 17:49:54.429028,bus,0.34
2026-08-13 17:49:54.429028,motorcycle,0.33
2026-08-13 17:49:54.429028,truck,0.31
2026-08-13 17:49:54.429028,car,0.31
2026-08-13 17:49:54.429028,car,0.3
2026-08-13 17:49:54.429028,car,0.3
2026-08-13 17:49:54.429028,car,0.28
2026-08-13 17:49:54.429028,car,0.26
2026-08-13 17:49:54.562016,bus,0.82
2026-08-13 17:49:54.562016,car,0.63
2026-08-13 17:49:54.562016,car,0.59
2026-08-13 17:49:54.562016,bus,0.58
2026-08-13 17:49:54.562016,car,0.56
2026-08-13 17:49:54.562016,bus,0.49
2026-08-13 17:49:54.562016,car,0.46
2026-08-13 17:49:54.562016,car,0.44
2026-08-13 17:49:54.562016,car,0.43
2026-08-13 17:49:54.562016,bus,0.42
2026-08-13 17:49:54.562016,bus,0.39
2026-08-13 17:49:54.562016,car,0.39
2026-08-13 17:49:54.562016,car,0.39
2026-08-13 17:49:54.562016,person,0.38
2026-08-13 17:49:54.562016,bus,0.37
2026-08-13 17:49:54.562016,car,0.37
2026-08-13 17:49:54.562016,bus,0.36
2026-08-13 17:49:54.562016,bus,0.35
2026-08-13 17:49:54.562016,motorcycle,0.33
2026-08-13 17:49:54.562016,truck,0.32
2026-08-13 17:49:54.562016,car,0.31
2026-08-13 17:49:54.562016,car,0.28
2026-08-13 17:49:54.562016,car,0.28
2026-08-13 17:49:54.562016,car,0.27
2026-08-13 17:49:54.562016,car,0.26
2026-08-13 17:49:54.697043,bus,0.83
2026-08-13 17:49:54.697043,car,0.63
2026-08-13 17:49:54.697043,car,0.58
2026-08-13 17:49:54.697043,bus,0.58
2026-08-13 17:49:54.697043,car,0.57
2026-08-13 17:49:54.697043,bus,0.51
2026-08-13 17:49:54.697043,car,0.45
2026-08-13 17:49:54.697043,car,0.44
2026-08-13 17:49:54.697043,bus,0.43
2026-08-13 17:49:54.697043,car,0.42
2026-08-13 17:49:54.697043,bus,0.4
2026-08-13 17:49:54.699048,car,0.39
2026-08-13 17:49:54.699048,car,0.39
2026-08-13 17:49:54.699048,person,0.38
2026-08-13 17:49:54.699048,car,0.37
2026-08-13 17:49:54.699048,bus,0.36
2026-08-13 17:49:54.699048,bus,0.36
2026-08-13 17:49:54.699048,bus,0.35
2026-08-13 17:49:54.699048,motorcycle,0.31
2026-08-13 17:49:54.699048,truck,0.31
2026-08-13 17:49:54.699048,car,0.31
2026-08-13 17:49:54.699048,car,0.28
2026-08-13 17:49:54.699048,car,0.28
2026-08-13 17:49:54.699048,car,0.28
2026-08-13 17:49:54.699048,car,0.27
2026-08-13 17:49:54.826742,bus,0.82
2026-08-13 17:49:54.826742,car,0.63
2026-08-13 17:49:54.826742,car,0.58
2026-08-13 17:49:54.826742,bus,0.57
2026-08-13 17:49:54.826742,car,0.56
2026-08-13 17:49:54.828863,bus,0.51
2026-08-13 17:49:54.828863,bus,0.47
2026-08-13 17:49:54.828863,car,0.47
2026-08-13 17:49:54.828863,car,0.45
2026-08-13 17:49:54.828863,car,0.43
2026-08-13 17:49:54.828863,car,0.4
2026-08-13 17:49:54.828863,car,0.4
2026-08-13 17:49:54.828863,bus,0.39
2026-08-13 17:49:54.828863,car,0.38
2026-08-13 17:49:54.828863,person,0.37
2026-08-13 17:49:54.828863,bus,0.36
2026-08-13 17:49:54.828863,bus,0.36
2026-08-13 17:49:54.828863,bus,0.35
2026-08-13 17:49:54.828863,car,0.32
2026-08-13 17:49:54.828863,motorcycle,0.32
2026-08-13 17:49:54.828863,truck,0.3
2026-08-13 17:49:54.828863,car,0.3
2026-08-13 17:49:54.828863,car,0.29
2026-08-13 17:49:54.828863,car,0.29
2026-08-13 17:49:54.828863,car,0.28
2026-08-13 17:49:54.828863,person,0.28
2026-08-13 17:49:54.971192,bus,0.82
2026-08-13 17:49:54.971192,car,0.63
2026-08-13 17:49:54.971192,car,0.58
2026-08-13 17:49:54.971192,car,0.57
2026-08-13 17:49:54.971192,bus,0.57
2026-08-13 17:49:54.971192,bus,0.52
2026-08-13 17:49:54.971192,bus,0.49
2026-08-13 17:49:54.971192,car,0.44
2026-08-13 17:49:54.971192,bus,0.44
2026-08-13 17:49:54.971192,car,0.43
2026-08-13 17:49:54.971192,car,0.43
2026-08-13 17:49:54.973197,car,0.4
2026-08-13 17:49:54.973197,car,0.39
2026-08-13 17:49:54.973197,car,0.37
2026-08-13 17:49:54.973197,bus,0.36
2026-08-13 17:49:54.973197,bus,0.36
2026-08-13 17:49:54.973197,bus,0.36
2026-08-13 17:49:54.973197,person,0.33
2026-08-13 17:49:54.973197,car,0.33
2026-08-13 17:49:54.973197,motorcycle,0.33
2026-08-13 17:49:54.973197,car,0.33
2026-08-13 17:49:54.973197,car,0.29
2026-08-13 17:49:54.973197,car,0.28
2026-08-13 17:49:54.973197,car,0.26
2026-08-13 17:49:55.486258,bus,0.82
2026-08-13 17:49:55.487809,car,0.62
2026-08-13 17:49:55.487809,car,0.58
2026-08-13 17:49:55.488827,bus,0.57
2026-08-13 17:49:55.488827,car,0.57
2026-08-13 17:49:55.488827,bus,0.52
2026-08-13 17:49:55.488827,bus,0.48
2026-08-13 17:49:55.488827,bus,0.45
2026-08-13 17:49:55.488827,car,0.44
2026-08-13 17:49:55.490907,car,0.43
2026-08-13 17:49:55.490907,car,0.43
2026-08-13 17:49:55.490907,car,0.39
2026-08-13 17:49:55.490907,car,0.39
2026-08-13 17:49:55.490907,car,0.38
2026-08-13 17:49:55.490907,bus,0.38
2026-08-13 17:49:55.490907,bus,0.37
2026-08-13 17:49:55.490907,bus,0.36
2026-08-13 17:49:55.490907,motorcycle,0.33
2026-08-13 17:49:55.492919,person,0.33
2026-08-13 17:49:55.492919,car,0.33
2026-08-13 17:49:55.492919,car,0.31
2026-08-13 17:49:55.492919,truck,0.3
2026-08-13 17:49:55.492919,car,0.29
2026-08-13 17:49:55.492919,car,0.28
2026-08-13 17:49:55.492919,car,0.27
2026-08-13 17:49:55.492919,car,0.27
2026-08-13 17:49:55.660856,bus,0.82
2026-08-13 17:49:55.660856,car,0.63
2026-08-13 17:49:55.660856,car,0.59
2026-08-13 17:49:55.660856,car,0.58
2026-08-13 17:49:55.660856,bus,0.55
2026-08-13 17:49:55.660856,bus,0.52
2026-08-13 17:49:55.660856,car,0.49
2026-08-13 17:49:55.660856,bus,0.48
2026-08-13 17:49:55.660856,car,0.45
2026-08-13 17:49:55.660856,car,0.43
2026-08-13 17:49:55.660856,bus,0.43
2026-08-13 17:49:55.660856,car,0.39
2026-08-13 17:49:55.660856,car,0.38
2026-08-13 17:49:55.660856,car,0.37
2026-08-13 17:49:55.660856,bus,0.35
2026-08-13 17:49:55.660856,bus,0.35
2026-08-13 17:49:55.660856,bus,0.35
2026-08-13 17:49:55.660856,car,0.34
2026-08-13 17:49:55.660856,motorcycle,0.34
2026-08-13 17:49:55.660856,car,0.33
2026-08-13 17:49:55.660856,person,0.31
2026-08-13 17:49:55.660856,car,0.31
2026-08-13 17:49:55.660856,truck,0.3
2026-08-13 17:49:55.660856,car,0.29
2026-08-13 17:49:55.660856,car,0.29
2026-08-13 17:49:55.662873,car,0.29
2026-08-13 17:49:55.866665,bus,0.81
2026-08-13 17:49:55.869203,car,0.64
2026-08-13 17:49:55.869203,car,0.59
2026-08-13 17:49:55.870404,car,0.58
2026-08-13 17:49:55.870404,bus,0.55
2026-08-13 17:49:55.870404,bus,0.51
2026-08-13 17:49:55.870404,car,0.49
2026-08-13 17:49:55.870404,car,0.46
2026-08-13 17:49:55.870404,car,0.45
2026-08-13 17:49:55.870404,bus,0.41
2026-08-13 17:49:55.872444,car,0.4
2026-08-13 17:49:55.872444,bus,0.4
2026-08-13 17:49:55.872444,car,0.39
2026-08-13 17:49:55.872444,car,0.38
2026-08-13 17:49:55.872444,car,0.35
2026-08-13 17:49:55.872444,bus,0.33
2026-08-13 17:49:55.872444,bus,0.33
2026-08-13 17:49:55.872444,person,0.33
2026-08-13 17:49:55.872444,bus,0.31
2026-08-13 17:49:55.874463,motorcycle,0.31
2026-08-13 17:49:55.874463,car,0.31
2026-08-13 17:49:55.874463,car,0.31
2026-08-13 17:49:55.874463,car,0.3
2026-08-13 17:49:55.875975,person,0.29
2026-08-13 17:49:55.875975,car,0.29
2026-08-13 17:49:55.875975,car,0.25
2026-08-13 17:49:56.140984,bus,0.8
2026-08-13 17:49:56.140984,car,0.65
2026-08-13 17:49:56.140984,car,0.59
2026-08-13 17:49:56.140984,car,0.58
2026-08-13 17:49:56.140984,bus,0.55
2026-08-13 17:49:56.140984,bus,0.52
2026-08-13 17:49:56.142993,car,0.51
2026-08-13 17:49:56.142993,car,0.44
2026-08-13 17:49:56.142993,car,0.44
2026-08-13 17:49:56.142993,bus,0.42
2026-08-13 17:49:56.142993,bus,0.4
2026-08-13 17:49:56.142993,car,0.39
2026-08-13 17:49:56.142993,car,0.39
2026-08-13 17:49:56.142993,car,0.38
2026-08-13 17:49:56.142993,car,0.36
2026-08-13 17:49:56.142993,person,0.35
2026-08-13 17:49:56.142993,bus,0.35
2026-08-13 17:49:56.142993,car,0.34
2026-08-13 17:49:56.142993,person,0.34
2026-08-13 17:49:56.142993,motorcycle,0.33
2026-08-13 17:49:56.142993,bus,0.33
2026-08-13 17:49:56.142993,bus,0.32
2026-08-13 17:49:56.142993,car,0.29
2026-08-13 17:49:56.142993,car,0.29
2026-08-13 17:49:56.142993,car,0.28
2026-08-13 17:49:56.142993,car,0.27
2026-08-13 17:49:56.382960,bus,0.79
2026-08-13 17:49:56.384968,car,0.64
2026-08-13 17:49:56.384968,car,0.6
2026-08-13 17:49:56.384968,car,0.58
2026-08-13 17:49:56.385976,car,0.57
2026-08-13 17:49:56.385976,bus,0.55
2026-08-13 17:49:56.385976,bus,0.51
2026-08-13 17:49:56.385976,car,0.45
2026-08-13 17:49:56.385976,car,0.44
2026-08-13 17:49:56.385976,bus,0.41
2026-08-13 17:49:56.385976,car,0.4
2026-08-13 17:49:56.385976,bus,0.4
2026-08-13 17:49:56.387987,car,0.39
2026-08-13 17:49:56.387987,car,0.37
2026-08-13 17:49:56.387987,bus,0.36
2026-08-13 17:49:56.387987,car,0.35
2026-08-13 17:49:56.388994,motorcycle,0.35
2026-08-13 17:49:56.388994,person,0.34
2026-08-13 17:49:56.388994,bus,0.34
2026-08-13 17:49:56.388994,car,0.32
2026-08-13 17:49:56.388994,bus,0.32
2026-08-13 17:49:56.388994,car,0.32
2026-08-13 17:49:56.388994,car,0.3
2026-08-13 17:49:56.388994,car,0.29
2026-08-13 17:49:56.391203,car,0.29
2026-08-13 17:49:56.391203,person,0.27
2026-08-13 17:49:56.391203,motorcycle,0.26
2026-08-13 17:49:56.391203,truck,0.25
2026-08-13 17:49:56.622937,bus,0.77
2026-08-13 17:49:56.622937,car,0.64
2026-08-13 17:49:56.624948,car,0.61
2026-08-13 17:49:56.624948,car,0.57
2026-08-13 17:49:56.625958,car,0.57
2026-08-13 17:49:56.625958,bus,0.54
2026-08-13 17:49:56.625958,bus,0.5
2026-08-13 17:49:56.625958,car,0.46
2026-08-13 17:49:56.625958,car,0.44
2026-08-13 17:49:56.625958,car,0.43
2026-08-13 17:49:56.625958,bus,0.41
2026-08-13 17:49:56.627985,car,0.38
2026-08-13 17:49:56.627985,car,0.38
2026-08-13 17:49:56.627985,bus,0.37
2026-08-13 17:49:56.629103,car,0.36
2026-08-13 17:49:56.629103,bus,0.34
2026-08-13 17:49:56.629103,car,0.34
2026-08-13 17:49:56.629103,motorcycle,0.33
2026-08-13 17:49:56.629103,car,0.33
2026-08-13 17:49:56.629103,bus,0.32
2026-08-13 17:49:56.629103,car,0.32
2026-08-13 17:49:56.629103,car,0.32
2026-08-13 17:49:56.631166,bus,0.31
2026-08-13 17:49:56.631166,person,0.3
2026-08-13 17:49:56.631650,car,0.29
2026-08-13 17:49:56.631650,motorcycle,0.25
2026-08-13 17:49:56.798850,bus,0.77
2026-08-13 17:49:56.798850,car,0.63
2026-08-13 17:49:56.798850,car,0.6
2026-08-13 17:49:56.798850,car,0.59
2026-08-13 17:49:56.798850,car,0.57
2026-08-13 17:49:56.798850,bus,0.53
2026-08-13 17:49:56.798850,bus,0.51
2026-08-13 17:49:56.800897,car,0.45
2026-08-13 17:49:56.800897,car,0.42
2026-08-13 17:49:56.800897,bus,0.41
2026-08-13 17:49:56.800897,car,0.4
2026-08-13 17:49:56.800897,bus,0.4
2026-08-13 17:49:56.800897,car,0.39
2026-08-13 17:49:56.800897,car,0.38
2026-08-13 17:49:56.800897,bus,0.37
2026-08-13 17:49:56.800897,car,0.37
2026-08-13 17:49:56.800897,motorcycle,0.34
2026-08-13 17:49:56.800897,car,0.34
2026-08-13 17:49:56.800897,car,0.34
2026-08-13 17:49:56.802925,bus,0.33
2026-08-13 17:49:56.802925,car,0.31
2026-08-13 17:49:56.802925,car,0.31
2026-08-13 17:49:56.802925,truck,0.31
2026-08-13 17:49:56.802925,car,0.3
2026-08-13 17:49:56.802925,bus,0.3
2026-08-13 17:49:56.802925,person,0.27
2026-08-13 17:49:56.802925,motorcycle,0.26
2026-08-13 17:49:56.953149,bus,0.78
2026-08-13 17:49:56.953149,car,0.63
2026-08-13 17:49:56.953149,car,0.61
2026-08-13 17:49:56.953149,car,0.59
2026-08-13 17:49:56.954151,car,0.58
2026-08-13 17:49:56.954151,bus,0.53
2026-08-13 17:49:56.954151,bus,0.5
2026-08-13 17:49:56.954151,car,0.46
2026-08-13 17:49:56.954151,car,0.45
2026-08-13 17:49:56.954151,bus,0.41
2026-08-13 17:49:56.955149,car,0.41
2026-08-13 17:49:56.955149,bus,0.39
2026-08-13 17:49:56.955149,car,0.39
2026-08-13 17:49:56.955149,car,0.38
2026-08-13 17:49:56.955149,car,0.36
2026-08-13 17:49:56.955149,car,0.36
2026-08-13 17:49:56.956157,car,0.35
2026-08-13 17:49:56.956157,car,0.35
2026-08-13 17:49:56.956157,bus,0.34
2026-08-13 17:49:56.956157,motorcycle,0.34
2026-08-13 17:49:56.956157,bus,0.32
2026-08-13 17:49:56.957160,car,0.32
2026-08-13 17:49:56.957160,car,0.31
2026-08-13 17:49:56.957160,bus,0.3
2026-08-13 17:49:56.957160,car,0.3
2026-08-13 17:49:56.957160,motorcycle,0.27
2026-08-13 17:49:57.099176,bus,0.78
2026-08-13 17:49:57.099176,car,0.64
2026-08-13 17:49:57.099176,car,0.61
2026-08-13 17:49:57.099176,car,0.58
2026-08-13 17:49:57.099176,car,0.54
2026-08-13 17:49:57.099176,bus,0.54
2026-08-13 17:49:57.099176,bus,0.51
2026-08-13 17:49:57.099176,car,0.46
2026-08-13 17:49:57.099176,car,0.46
2026-08-13 17:49:57.099176,car,0.41
2026-08-13 17:49:57.099176,car,0.41
2026-08-13 17:49:57.099176,car,0.38
2026-08-13 17:49:57.099176,bus,0.38
2026-08-13 17:49:57.106068,car,0.35
2026-08-13 17:49:57.106068,car,0.35
2026-08-13 17:49:57.106068,car,0.35
2026-08-13 17:49:57.106068,bus,0.34
2026-08-13 17:49:57.106068,car,0.33
2026-08-13 17:49:57.106068,motorcycle,0.33
2026-08-13 17:49:57.106068,bus,0.31
2026-08-13 17:49:57.106068,car,0.31
2026-08-13 17:49:57.106068,bus,0.31
2026-08-13 17:49:57.106068,bus,0.31
2026-08-13 17:49:57.107826,car,0.31
2026-08-13 17:49:57.107826,motorcycle,0.27
2026-08-13 17:49:57.250420,bus,0.79
2026-08-13 17:49:57.250420,car,0.64
2026-08-13 17:49:57.250420,car,0.61
2026-08-13 17:49:57.250420,car,0.58
2026-08-13 17:49:57.250420,bus,0.54
2026-08-13 17:49:57.250420,car,0.53
2026-08-13 17:49:57.250420,bus,0.5
2026-08-13 17:49:57.250420,car,0.44
2026-08-13 17:49:57.252429,bus,0.42
2026-08-13 17:49:57.252429,car,0.41
2026-08-13 17:49:57.252429,car,0.41
2026-08-13 17:49:57.252429,bus,0.39
2026-08-13 17:49:57.252429,car,0.38
2026-08-13 17:49:57.252429,car,0.38
2026-08-13 17:49:57.252429,car,0.37
2026-08-13 17:49:57.252429,bus,0.36
2026-08-13 17:49:57.252429,car,0.36
2026-08-13 17:49:57.252429,motorcycle,0.33
2026-08-13 17:49:57.252429,car,0.33
2026-08-13 17:49:57.252429,car,0.33
2026-08-13 17:49:57.252429,bus,0.32
2026-08-13 17:49:57.254435,car,0.32
2026-08-13 17:49:57.254435,car,0.31
2026-08-13 17:49:57.254435,bus,0.31
2026-08-13 17:49:57.254435,bus,0.29
2026-08-13 17:49:57.254435,motorcycle,0.27
2026-08-13 17:49:57.393258,bus,0.79
2026-08-13 17:49:57.393258,car,0.65
2026-08-13 17:49:57.393258,car,0.61
